Orthogroup	sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Transcript	Scaffold	Start	Stop	Direction
OG0008354	KOHALENSIS	PARANIGRA	904.1005845	914.5506037	909.3255941	-0.017309272	0.10691657	-0.161895132	0.871388437	0.927209725	TRINITY_GG_27773_c3_g1_i7.p1	Lko057S007307	423648	439358	-
OG0008355	KOHALENSIS	PARANIGRA	18.11280825	19.62247309	18.86764067	-0.123474243	0.422980832	-0.291914511	0.770351988	0.867624562	TRINITY_GG_27787_c0_g1_i2.p1	Lko057S018914	432	1037	+
OG0008356	KOHALENSIS	PARANIGRA	304.3577838	234.3064389	269.3321113	0.379156934	0.199935766	1.896393734	0.057908	0.142037378	TRINITY_GG_2778_c0_g1_i22.p1	Lko057S004507	6988	57303	+
OG0008357	KOHALENSIS	PARANIGRA	587.1858694	405.4638185	496.324844	0.535768013	0.086876523	6.167005715	6.96E-10	7.34E-09	TRINITY_GG_2782_c0_g1_i1.p1	Lko057S012775	14877	21959	+
OG0008358	KOHALENSIS	PARANIGRA	722.7700032	2454.272323	1588.521163	-1.763966037	0.114612414	-15.39070656	1.89E-53	1.10E-51	TRINITY_GG_27844_c0_g1_i7.p1	Lko057S000437	350895	357226	-
OG0008359	KOHALENSIS	PARANIGRA	570.8346425	628.5384107	599.6865266	-0.137582126	0.123123865	-1.117428588	0.263811118	0.432302311	TRINITY_GG_27851_c0_g1_i4.p1	Lko057S000437	560783	564320	-
OG0008362	KOHALENSIS	PARANIGRA	76.16463964	89.43107221	82.79785592	-0.228432058	0.148570133	-1.537536873	0.124161893	0.252141737	TRINITY_GG_27865_c0_g1_i6.p1	Lko057S001045	262062	269078	+
OG0008363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRINITY_GG_27865_c1_g1_i16.p2	Lko057S001045	94576	95010	-
OG0008364	KOHALENSIS	PARANIGRA	72.66071654	76.95967933	74.81019793	-0.083264804	0.154128403	-0.54023011	0.58903835	0.738461549	TRINITY_GG_27865_c1_g1_i16.p1	Lko057S001045	95242	216650	-
OG0008365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRINITY_GG_27871_c0_g1_i3.p2	Lko057S001069	232527	233183	+
OG0008366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRINITY_GG_27872_c1_g1_i9.p1	Lko057S001069	946719	953774	+
OG0008367	KOHALENSIS	PARANIGRA	1.685769243	5.833423499	3.759596371	-1.784511749	0.687529298	-2.595542843	0.009444163	0.032720308	TRINITY_GG_27872_c1_g1_i9.p3	Lko057S001069	956328	956684	+
OG0008368	KOHALENSIS	PARANIGRA	27.46702184	15.60829959	21.53766072	0.802333562	0.274575095	2.922091538	0.003476893	0.014032736	TRINITY_GG_27873_c1_g2_i1.p1	Lko057S001069	75983	207164	+
OG0008369	KOHALENSIS	PARANIGRA	2666.251341	2675.921088	2671.086214	-0.004953275	0.108124318	-0.045810929	0.963460948	0.97909891	TRINITY_GG_27874_c0_g1_i3.p1	Lko057S001069	1326547	1347816	-
OG0008370	KOHALENSIS	PARANIGRA	215.4125993	226.4554991	220.9340492	-0.06873565	0.098371534	-0.698735159	0.484717557	0.65236549	TRINITY_GG_27874_c2_g2_i2.p1	Lko057S001069	1391142	1415186	+
OG0008371	KOHALENSIS	PARANIGRA	88.59631074	88.84460062	88.72045568	-0.009765218	0.147901019	-0.066025358	0.947357636	0.970521688	TRINITY_GG_27874_c4_g1_i6.p1	Lko057S001069	1319943	1322974	+
OG0008372	KOHALENSIS	PARANIGRA	7.445746433	9.755860345	8.600803389	-0.405946086	0.449403807	-0.903299169	0.366367137	0.542817535	TRINITY_GG_27874_c7_g1_i1.p1	Lko057S001069	1037049	1037792	-
OG0008373	KOHALENSIS	PARANIGRA	116.6075053	163.4654529	140.0364791	-0.485421765	0.135142705	-3.591919853	3.28E-04	0.001715444	TRINITY_GG_27881_c0_g1_i53.p2	Lko057S007909	28716	29578	+
OG0008374	KOHALENSIS	PARANIGRA	2198.985228	2148.358302	2173.671765	0.033291334	0.073709359	0.451656805	0.65151624	0.786948685	TRINITY_GG_27881_c0_g1_i53.p1	Lko057S007909	18010	28211	-
OG0008375	KOHALENSIS	PARANIGRA	99.5025128	92.16862197	95.83556738	0.107323857	0.237550073	0.451794669	0.65141691	0.786948685	TRINITY_GG_27881_c1_g1_i7.p1	Lko057S007909	37229	53658	+
OG0008376	KOHALENSIS	PARANIGRA	364.3281533	118.0415796	241.1848664	1.624210592	0.122909173	13.21472237	7.22E-40	2.77E-38	TRINITY_GG_27881_c2_g1_i21.p1	Lko057S007909	96135	118267	+
OG0008377	KOHALENSIS	PARANIGRA	172.323032	135.9591953	154.1411136	0.337532954	0.164330963	2.053982689	0.039977367	0.106598942	TRINITY_GG_27881_c2_g1_i21.p2	Lko057S007909	69662	96148	+
OG0008378	KOHALENSIS	PARANIGRA	77.41465438	95.38981139	86.40223288	-0.303234326	0.205354072	-1.47664141	0.139771785	0.275994174	TRINITY_GG_27884_c0_g1_i2.p1	Lko057S006899	45185	62064	+
OG0008379	KOHALENSIS	PARANIGRA	26.62730783	22.90637441	24.76684112	0.211767554	0.215423117	0.983030779	0.32559229	0.500855275	TRINITY_GG_27889_c0_g1_i6.p1	Lko057S007987	47802	52182	-
OG0008380	KOHALENSIS	PARANIGRA	746.0893809	731.3605247	738.7249528	0.029799495	0.142161884	0.209616628	0.833966901	0.905836303	TRINITY_GG_2788_c0_g1_i12.p1	Lko057S005318	31099	45657	+
OG0008381	KOHALENSIS	PARANIGRA	294.8619207	249.5267647	272.1943427	0.244007462	0.162900591	1.497891815	0.134161361	0.267335031	TRINITY_GG_2788_c1_g1_i4.p1	Lko057S005318	50057	51352	+
OG0008382	KOHALENSIS	PARANIGRA	43.20129323	79.43728784	61.31929053	-0.885075564	0.184797585	-4.789432526	1.67E-06	1.27E-05	TRINITY_GG_27891_c0_g1_i1.p1	Lko057S007987	6136	16649	+
OG0008383	KOHALENSIS	PARANIGRA	50.07561442	62.15063088	56.11312265	-0.314276002	0.162200292	-1.937579752	0.052674515	0.132262414	TRINITY_GG_27892_c0_g1_i13.p1	Lko057S007987	288709	303220	-
OG0008384	KOHALENSIS	PARANIGRA	3.69839846	5.21454443	4.456471445	-0.503332208	0.656640496	-0.766526297	0.443363211	0.615142881	TRINITY_GG_27899_c7_g1_i1.p1	Lko057S007987	251971	252330	+
OG0008385	KOHALENSIS	PARANIGRA	97.45237251	114.5010538	105.9767131	-0.23082674	0.139218436	-1.658018481	0.097313736	0.210522559	TRINITY_GG_27904_c0_g1_i12.p1	Lko057S001436	583269	585397	+
OG0008386	KOHALENSIS	PARANIGRA	253.9164852	249.4892325	251.7028588	0.024490892	0.136863262	0.178944234	0.857981489	0.919797367	TRINITY_GG_27904_c1_g1_i13.p1	Lko057S001436	268008	318871	+
OG0008387	KOHALENSIS	PARANIGRA	257.8771239	237.2426347	247.5598793	0.118271545	0.110828421	1.067158982	0.285900051	0.457762918	TRINITY_GG_27904_c2_g2_i5.p1	Lko057S001436	419301	552038	+
OG0008389	KOHALENSIS	PARANIGRA	991.31167	1053.519834	1022.415752	-0.087385754	0.106645951	-0.81940058	0.412557904	0.588661074	TRINITY_GG_27905_c0_g1_i14.p1	Lko057S001436	38586	56229	-
OG0008390	KOHALENSIS	PARANIGRA	120.6404919	115.1672816	117.9038868	0.067809805	0.148307551	0.457224228	0.647509886	0.784008507	TRINITY_GG_27906_c0_g1_i4.p1	Lko057S001436	218299	221172	+
OG0008391	KOHALENSIS	PARANIGRA	718.1742907	766.2780949	742.2261928	-0.094509876	0.143368485	-0.659209565	0.509761206	0.674597522	TRINITY_GG_27906_c2_g1_i13.p1	Lko057S001436	93697	140409	-
OG0008392	KOHALENSIS	PARANIGRA	357.7301645	303.1841674	330.457166	0.237676988	0.13216985	1.798269342	0.072134336	0.167473938	TRINITY_GG_27912_c0_g1_i14.p2	Lko057S008145	28765	29406	+
OG0008393	KOHALENSIS	PARANIGRA	1083.654871	1471.465422	1277.560146	-0.440785377	0.106734188	-4.129748719	3.63E-05	2.27E-04	TRINITY_GG_27912_c0_g1_i14.p1	Lko057S008145	29908	30822	+
OG0008394	KOHALENSIS	PARANIGRA	161.7865665	304.3105831	233.0485748	-0.914098018	0.179705136	-5.086654932	3.64E-07	2.99E-06	TRINITY_GG_27924_c0_g1_i15.p1	Lko057S003061	16522	18609	+
OG0008395	KOHALENSIS	PARANIGRA	426.2851475	596.7343974	511.5097724	-0.484726001	0.108089932	-4.484469491	7.31E-06	5.08E-05	TRINITY_GG_27924_c1_g1_i11.p1	Lko057S003061	32675	33513	+
OG0008396	KOHALENSIS	PARANIGRA	119.3650417	136.7540901	128.0595659	-0.195033487	0.12332494	-1.581460222	0.113772847	0.236685431	TRINITY_GG_27926_c0_g1_i1.p1	Lko057S003061	496	1140	+
OG0008397	KOHALENSIS	PARANIGRA	111.1064256	126.6798323	118.893129	-0.185218051	0.135135093	-1.370614002	0.170495316	0.316929985	TRINITY_GG_2792_c0_g1_i3.p1	Lko057S006965	15204	15324	-
OG0008398	KOHALENSIS	PARANIGRA	2779.905912	2576.702383	2678.304148	0.109541612	0.085859871	1.275818503	0.202019685	0.357670548	TRINITY_GG_27931_c0_g1_i1.p1	Lko057S003227	16508	38610	-
OG0008399	KOHALENSIS	PARANIGRA	29.62921757	30.87431766	30.25176761	-0.068271336	0.335242628	-0.203647538	0.838628942	0.90875031	TRINITY_GG_2793_c0_g1_i4.p1	Lko057S006997	121224	121336	-
OG0008400	KOHALENSIS	PARANIGRA	15325.04153	15795.84166	15560.44159	-0.043682505	0.097661129	-0.447286502	0.654668212	0.78922432	TRINITY_GG_27967_c0_g1_i23.p1	Lko057C124251	1139	1275	+
OG0008401	KOHALENSIS	PARANIGRA	11670.09739	5594.863241	8632.480316	1.060689427	0.159357324	6.656044416	2.81E-11	3.27E-10	TRINITY_GG_27974_c0_g1_i1.p1	Lko057S004260	10459	26275	+
OG0008402	KOHALENSIS	PARANIGRA	288.3700574	406.9465171	347.6582873	-0.498214662	0.109148207	-4.564570265	5.01E-06	3.58E-05	TRINITY_GG_27990_c2_g1_i6.p1	Lko057S020459	4279	12367	-
OG0008403	KOHALENSIS	PARANIGRA	18.40558576	16.26940981	17.33749779	0.186082705	0.357513104	0.520491986	0.602720712	0.748919373	TRINITY_GG_28003_c0_g1_i1.p1	Lko057S005236	83837	84313	+
OG0008405	KOHALENSIS	PARANIGRA	578.8700871	419.4379657	499.1540264	0.465514879	0.118764359	3.919651353	8.87E-05	5.21E-04	TRINITY_GG_28006_c0_g1_i2.p1	Lko057S000889	1475	1591	+
OG0008406	KOHALENSIS	PARANIGRA	39.22055815	20.8322499	30.02640403	0.898274143	0.254797379	3.525444987	4.23E-04	0.002160237	TRINITY_GG_28010_c0_g1_i6.p2	Lko057S005937	151396	158783	+
OG0008407	KOHALENSIS	PARANIGRA	168.0811875	145.8868983	156.9840429	0.201612706	0.126597153	1.592553237	0.111260451	0.233110228	TRINITY_GG_28010_c0_g1_i6.p1	Lko057S005937	160197	174813	-
OG0008408	KOHALENSIS	PARANIGRA	41.07543245	50.60123869	45.83833557	-0.308224309	0.267209756	-1.153491972	0.248708511	0.414774251	TRINITY_GG_28010_c1_g2_i1.p1	Lko057S005937	94612	119176	+
OG0008409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRINITY_GG_28057_c0_g1_i2.p1	Lko057C122004	454	531	-
OG0008410	KOHALENSIS	PARANIGRA	122.2232917	132.2797229	127.2515073	-0.113905151	0.167287531	-0.680894449	0.495938281	0.66230428	TRINITY_GG_28062_c0_g1_i2.p2	Lko057C126085	7197	7445	+
OG0008411	KOHALENSIS	PARANIGRA	80.57452986	67.28596528	73.93024757	0.257928229	0.192148688	1.342336665	0.17948686	0.329766065	TRINITY_GG_28064_c0_g1_i4.p1	Lko057C126158	1462	10720	+
OG0008412	KOHALENSIS	PARANIGRA	8.204476828	10.85264993	9.528563379	-0.393211919	0.393822782	-0.998448886	0.318061738	0.492729961	TRINITY_GG_28065_c0_g1_i10.p2	Lko057S000946	37446	37895	-
OG0008413	KOHALENSIS	PARANIGRA	6063.801639	1125.907109	3594.854374	2.428829578	0.106587194	22.78725517	6.13E-115	1.18E-112	TRINITY_GG_28065_c0_g1_i10.p1	Lko057S000946	40533	168883	-
OG0008414	KOHALENSIS	PARANIGRA	90.24984465	102.690741	96.47029282	-0.180762701	0.146076248	-1.237454431	0.215918422	0.374305182	TRINITY_GG_28065_c1_g1_i3.p1	Lko057S000946	20456	31568	+
OG0008415	KOHALENSIS	PARANIGRA	254.1260937	335.8003497	294.9632217	-0.402071754	0.459686643	-0.874664862	0.381756284	0.559151465	TRINITY_GG_2806_c1_g2_i1.p1	Lko057S008883	8951	17828	-
OG0008416	KOHALENSIS	PARANIGRA	200.8059997	107.3886052	154.0973025	0.901598774	0.138782221	6.496500522	8.22E-11	9.29E-10	TRINITY_GG_28070_c0_g1_i1.p1	Lko057S002463	6451	34071	+
OG0008417	KOHALENSIS	PARANIGRA	83.46391054	138.4306843	110.9472974	-0.727749961	0.15047828	-4.836245858	1.32E-06	1.02E-05	TRINITY_GG_28071_c0_g1_i1.p1	Lko057S002463	644260	661212	-
OG0008418	KOHALENSIS	PARANIGRA	2640.620722	1890.329886	2265.475304	0.482302736	0.154487725	3.121948596	0.001796583	0.007942528	TRINITY_GG_28072_c1_g1_i2.p1	Lko057S002463	450020	558514	+
OG0008419	KOHALENSIS	PARANIGRA	512.3965466	414.8805258	463.6385362	0.305682157	0.104210004	2.933328324	0.003353491	0.01356876	TRINITY_GG_28072_c3_g1_i4.p1	Lko057S002463	372308	377255	-
OG0008420	KOHALENSIS	PARANIGRA	1656.342123	1595.340457	1625.84129	0.054385762	0.060687265	0.896164323	0.370165007	0.546574426	TRINITY_GG_28072_c4_g1_i1.p1	Lko057S002463	414908	433490	+
OG0008421	KOHALENSIS	PARANIGRA	330.7274272	400.5051417	365.6162845	-0.278011781	0.09652783	-2.88012048	0.003975232	0.015792826	TRINITY_GG_28072_c5_g1_i14.p1	Lko057S002463	352282	368675	+
OG0008422	KOHALENSIS	PARANIGRA	1868.423242	1814.912504	1841.667873	0.042529226	0.102368027	0.415454189	0.677809445	0.803755939	TRINITY_GG_28077_c0_g1_i4.p1	Lko057S002463	624412	635257	-
OG0008423	KOHALENSIS	PARANIGRA	158.6365838	73.33918778	115.9878858	1.121320162	0.181772983	6.1687944	6.88E-10	7.28E-09	TRINITY_GG_28077_c1_g1_i97.p1	Lko057S002463	586547	617866	+
OG0008424	KOHALENSIS	PARANIGRA	215.0782906	174.0084369	194.5433637	0.308466147	0.15035131	2.051635919	0.040205059	0.107028486	TRINITY_GG_28077_c1_g1_i97.p2	Lko057S002463	570869	586138	-
OG0008425	KOHALENSIS	PARANIGRA	119.1807384	84.37894517	101.7798418	0.506267233	0.145527441	3.478843773	5.04E-04	0.002534206	TRINITY_GG_28078_c0_g1_i14.p1	Lko057S002588	703607	720097	-
OG0008426	KOHALENSIS	PARANIGRA	67.26585703	254.837413	161.051635	-1.918957881	0.168293615	-11.40244019	4.07E-30	1.11E-28	TRINITY_GG_28080_c0_g2_i9.p6	Lko057S002588	19669	35501	-
OG0008427	KOHALENSIS	PARANIGRA	71.60255698	42.6335464	57.11805169	0.753187035	0.309936494	2.430133431	0.015093265	0.047994963	TRINITY_GG_28080_c1_g1_i50.p1	Lko057S002588	69691	198288	-
OG0008428	KOHALENSIS	PARANIGRA	38.0224395	33.82156879	35.92200415	0.174759332	0.234450672	0.745399149	0.456030458	0.625913976	TRINITY_GG_28080_c4_g1_i2.p1	Lko057S002588	325489	326784	+
OG0008429	KOHALENSIS	PARANIGRA	1569.842416	2512.983484	2041.41295	-0.67878596	0.175469371	-3.868401398	1.10E-04	6.33E-04	TRINITY_GG_28083_c0_g1_i17.p1	Lko057S002588	455871	625656	-
OG0008430	KOHALENSIS	PARANIGRA	84.8771343	158.4775397	121.677337	-0.899946102	0.205199798	-4.385706579	1.16E-05	7.77E-05	TRINITY_GG_28083_c0_g1_i17.p6	Lko057S002588	454556	454867	+
OG0008431	KOHALENSIS	PARANIGRA	24.6585581	50.1603993	37.4094787	-1.028575378	0.382667311	-2.687910225	0.007190072	0.025965048	TRINITY_GG_28083_c1_g1_i1.p1	Lko057S002588	690816	692629	+
OG0008432	KOHALENSIS	PARANIGRA	98.05480752	106.9677101	102.5112588	-0.124119937	0.164770745	-0.753288679	0.451276461	0.621570327	TRINITY_GG_28085_c0_g1_i17.p1	Lko057S002609	197885	201236	-
OG0008433	KOHALENSIS	PARANIGRA	31.42409856	39.85504356	35.63957106	-0.353353909	0.246288653	-1.434714534	0.151368461	0.292249639	TRINITY_GG_28086_c0_g1_i5.p1	Lko057S002609	57126	91064	+
OG0008434	KOHALENSIS	PARANIGRA	29.24180685	49.56057753	39.40119219	-0.754762732	0.199910376	-3.775505543	1.60E-04	8.88E-04	TRINITY_GG_28089_c1_g1_i1.p1	Lko057S002609	160037	161738	-
OG0008435	KOHALENSIS	PARANIGRA	136.0747213	131.5930145	133.8338679	0.045527363	0.135406572	0.336227131	0.736699595	0.844611507	TRINITY_GG_28090_c0_g2_i7.p1	Lko057S002609	315766	323099	-
OG0008436	KOHALENSIS	PARANIGRA	135.3247619	89.85246834	112.5886151	0.591866817	0.254884471	2.322098382	0.020227639	0.061082021	TRINITY_GG_28093_c16_g1_i62.p1	Lko057S000454	143082	145682	-
OG0008437	KOHALENSIS	PARANIGRA	934.3952596	281.0884559	607.7418578	1.734141531	0.141467534	12.25822972	1.52E-34	4.85E-33	TRINITY_GG_28093_c1_g1_i7.p1	Lko057S000454	112527	123869	-
OG0008438	KOHALENSIS	PARANIGRA	240.2793702	208.6910766	224.4852234	0.201255832	0.118143973	1.703479473	0.088478376	0.196116898	TRINITY_GG_28096_c0_g1_i17.p1	Lko057S000454	1696441	1697529	-
OG0008439	KOHALENSIS	PARANIGRA	1400.85746	8839.500078	5120.178769	-2.657347115	0.119868091	-22.16892833	6.85E-109	1.16E-106	TRINITY_GG_28096_c14_g1_i11.p2	Lko057S000454	1824235	1842895	+
OG0008440	KOHALENSIS	PARANIGRA	80.19036124	91.97190118	86.08113121	-0.199625613	0.381581686	-0.523153023	0.600867769	0.747897194	TRINITY_GG_28096_c2_g1_i11.p1	Lko057S000454	2155144	2167325	+
OG0008441	KOHALENSIS	PARANIGRA	60.56656149	66.33241721	63.44948935	-0.127759187	0.220576767	-0.579205094	0.562450794	0.718094372	TRINITY_GG_28096_c6_g1_i1.p1	Lko057S000454	1972275	1972595	-
OG0008442	KOHALENSIS	PARANIGRA	1677.831854	1567.054248	1622.443051	0.098348663	0.093818298	1.048288711	0.294505609	0.468198365	TRINITY_GG_28098_c0_g1_i1.p1	Lko057S000454	640304	643087	-
OG0008443	KOHALENSIS	PARANIGRA	17.7088009	43.42233529	30.5655681	-1.302978296	0.361624506	-3.603124989	3.14E-04	0.001647635	TRINITY_GG_28102_c1_g1_i1.p1	Lko057S000454	1221984	1232580	+
OG0008444	KOHALENSIS	PARANIGRA	100.3829135	116.7861597	108.5845366	-0.21464037	0.253887994	-0.845413629	0.397879938	0.575166171	TRINITY_GG_28102_c2_g1_i2.p1	Lko057S000454	1161898	1165355	-
OG0008445	KOHALENSIS	PARANIGRA	194.2981773	273.922581	234.1103791	-0.49655914	0.214136812	-2.318887323	0.020401147	0.061567404	TRINITY_GG_28104_c0_g1_i1.p1	Lko057S000454	279589	311515	+
OG0008446	KOHALENSIS	PARANIGRA	29.79371152	26.49526793	28.14448972	0.160067518	0.31558916	0.507202206	0.612012947	0.756154387	TRINITY_GG_28104_c1_g1_i2.p1	Lko057S000454	251959	272951	+
OG0008447	KOHALENSIS	PARANIGRA	240.1008672	245.6531827	242.877025	-0.034600119	0.124544444	-0.277813427	0.781155584	0.874378057	TRINITY_GG_28112_c1_g1_i18.p1	Lko057S000454	1660300	1669417	+
OG0008448	KOHALENSIS	PARANIGRA	58.48193099	68.24081917	63.36137508	-0.224452695	0.23226162	-0.966378754	0.333854692	0.509265569	TRINITY_GG_28112_c3_g1_i1.p1	Lko057S000454	1250908	1343935	+
OG0008449	KOHALENSIS	PARANIGRA	35.65015725	16.76931712	26.20973719	1.08523279	0.305854678	3.548197457	3.88E-04	0.001995685	TRINITY_GG_28112_c4_g1_i1.p1	Lko057S000454	1322266	1322652	-
OG0008450	KOHALENSIS	PARANIGRA	7316.614008	4892.795828	6104.704918	0.580749672	0.090783493	6.397084484	1.58E-10	1.75E-09	TRINITY_GG_28112_c7_g2_i8.p2	Lko057S000454	1385321	1393897	-
OG0008451	KOHALENSIS	PARANIGRA	185.3364443	198.4972896	191.9168669	-0.101130401	0.123784644	-0.816986642	0.413936062	0.589886419	TRINITY_GG_28112_c7_g2_i8.p1	Lko057S000454	1394461	1417289	+
OG0008453	KOHALENSIS	PARANIGRA	2.405443827	6.02069225	4.213068039	-1.320015118	0.840462472	-1.570581867	0.116279805	0.240027805	TRINITY_GG_28130_c0_g1_i2.p1	Lko057S000629	314763	315158	+
OG0008454	KOHALENSIS	PARANIGRA	267.1985552	395.4715059	331.3350306	-0.563592869	0.120115794	-4.692079624	2.70E-06	2.01E-05	TRINITY_GG_28131_c0_g1_i2.p1	Lko057S000629	77816	78535	+
OG0008455	KOHALENSIS	PARANIGRA	410.5215099	388.0562416	399.2888758	0.079747687	0.138686876	0.575019712	0.565277965	0.720667743	TRINITY_GG_28146_c0_g1_i2.p1	Lko057S000646	19284	26793	+
OG0008456	KOHALENSIS	PARANIGRA	935.0645862	922.3449667	928.7047765	0.020966691	0.109137618	0.192112413	0.847654152	0.913091424	TRINITY_GG_28150_c0_g1_i1.p1	Lko057S000646	1079375	1080253	+
OG0008457	KOHALENSIS	PARANIGRA	5.595701885	10.71594245	8.155822166	-0.947848823	0.421955741	-2.246322853	0.024683336	0.072142081	TRINITY_GG_28152_c1_g1_i3.p2	Lko057S000646	197058	197420	-
OG0008458	KOHALENSIS	PARANIGRA	90.23314607	74.50908746	82.37111677	0.275463911	0.188032299	1.464981884	0.14292586	0.279886617	TRINITY_GG_28152_c1_g1_i3.p1	Lko057S000646	192548	196150	+
OG0008459	KOHALENSIS	PARANIGRA	17.63311066	17.79959375	17.71635221	-0.013825678	0.508462562	-0.027191143	0.97830728	0.987318274	TRINITY_GG_28152_c4_g1_i2.p1	Lko057S000646	131476	156004	+
OG0008460	KOHALENSIS	PARANIGRA	173.7252236	300.9374221	237.3313228	-0.791662579	0.124761951	-6.345384759	2.22E-10	2.42E-09	TRINITY_GG_28161_c18_g2_i1.p1	Lko057S000833	110803	112702	-
OG0008461	KOHALENSIS	PARANIGRA	321.3720625	266.63493	294.0034963	0.269578299	0.103230329	2.611425363	0.009016567	0.031469427	TRINITY_GG_28161_c2_g1_i1.p1	Lko057S000833	118079	124323	+
OG0008462	KOHALENSIS	PARANIGRA	338.6853166	383.1561459	360.9207312	-0.176692134	0.108170101	-1.633465553	0.10237112	0.219201052	TRINITY_GG_28166_c0_g1_i6.p1	Lko057S002897	520032	520544	-
OG0008463	KOHALENSIS	PARANIGRA	443.731906	407.4954583	425.6136822	0.12255739	0.08788538	1.394513965	0.163162456	0.307688714	TRINITY_GG_28173_c0_g1_i55.p1	Lko057S002897	80563	86214	-
OG0008464	KOHALENSIS	PARANIGRA	164.2684675	143.2756804	153.7720739	0.197594287	0.112539722	1.755773736	0.079127051	0.179812167	TRINITY_GG_28173_c1_g1_i87.p1	Lko057S002897	5442	31500	-
OG0008465	KOHALENSIS	PARANIGRA	63.9577248	179.0566769	121.5072009	-1.487518142	0.268723869	-5.535489452	3.10E-08	2.82E-07	TRINITY_GG_28174_c0_g1_i1.p1	Lko057S002897	87987	88853	+
OG0008466	KOHALENSIS	PARANIGRA	48.79145569	64.12167888	56.45656729	-0.389280046	0.198810112	-1.95804953	0.050224201	0.127403774	TRINITY_GG_28185_c0_g1_i5.p1	Lko057S001157	697280	701534	+
OG0008467	KOHALENSIS	PARANIGRA	113.5917005	83.49822853	98.5449645	0.446285514	0.293524238	1.520438368	0.128400838	0.258355775	TRINITY_GG_28202_c0_g1_i5.p1	Lko057S001447	143445	153288	-
OG0008468	KOHALENSIS	PARANIGRA	1742.773005	2172.150209	1957.461607	-0.317580255	0.092689479	-3.426281568	6.12E-04	0.003011738	TRINITY_GG_28205_c0_g1_i3.p1	Lko057S001447	2243	63037	-
OG0008469	KOHALENSIS	PARANIGRA	591.378057	771.6052577	681.4916574	-0.383061269	0.122639165	-3.123482372	0.001787246	0.007915766	TRINITY_GG_28206_c0_g1_i2.p1	Lko057S001447	108095	114766	-
OG0008470	KOHALENSIS	PARANIGRA	378.0926589	393.9706498	386.0316544	-0.059799708	0.357828301	-0.16711844	0.867276857	0.925452709	TRINITY_GG_28209_c0_g1_i71.p1	Lko057C125174	1107	1633	+
OG0008471	KOHALENSIS	PARANIGRA	41.69181387	48.38672805	45.03927096	-0.216934682	0.296053229	-0.732755668	0.463707465	0.633205973	TRINITY_GG_28209_c0_g1_i71.p3	Lko057S002819	49754	50071	-
OG0008472	KOHALENSIS	PARANIGRA	135.5121019	115.5935627	125.5528323	0.229246455	0.117625921	1.948945031	0.05130199	0.129592293	TRINITY_GG_28213_c0_g1_i3.p1	Lko057S002819	115544	125163	-
OG0008473	KOHALENSIS	PARANIGRA	176.0006659	154.1162544	165.0584601	0.18918758	0.104284165	1.81415443	0.069653954	0.163129323	TRINITY_GG_28216_c0_g1_i1.p1	Lko057S000292	1609716	1616959	-
OG0008474	KOHALENSIS	PARANIGRA	66.58377023	9.58374398	38.08375711	2.772755813	0.382963068	7.240269475	4.48E-13	5.75E-12	TRINITY_GG_28219_c0_g1_i1.p1	Lko057S003895	7851	7964	+
OG0008475	KOHALENSIS	PARANIGRA	27.10932673	38.54983578	32.82958126	-0.50370994	0.204285904	-2.46571071	0.013674172	0.044154846	TRINITY_GG_28221_c0_g1_i23.p2	Lko057S003350	352258	367089	+
OG0008476	KOHALENSIS	PARANIGRA	56.0559881	71.55435388	63.80517099	-0.349918711	0.220135705	-1.589559094	0.111934224	0.234024978	TRINITY_GG_28221_c1_g1_i4.p1	Lko057S003350	278421	341445	-
OG0008477	KOHALENSIS	PARANIGRA	385.5954052	424.6291084	405.1122568	-0.137444001	0.099426591	-1.382366614	0.166859162	0.312338582	TRINITY_GG_28223_c0_g1_i20.p2	Lko057S003350	123490	125971	+
OG0008478	KOHALENSIS	PARANIGRA	4054.439232	3887.423396	3970.931314	0.060757581	0.075795275	0.801601173	0.422783699	0.597636773	TRINITY_GG_28223_c0_g1_i20.p1	Lko057S003350	94321	122298	-
OG0008479	KOHALENSIS	PARANIGRA	30.83219807	39.34363317	35.08791562	-0.35307173	0.26936299	-1.310765559	0.189936982	0.342761067	TRINITY_GG_28223_c1_g1_i5.p1	Lko057S003350	8304	14824	-
OG0008480	KOHALENSIS	PARANIGRA	197.455148	209.0094328	203.2322904	-0.082377024	0.11278873	-0.730365743	0.465166652	0.63447968	TRINITY_GG_28223_c2_g1_i4.p1	Lko057S003350	34972	40582	-
OG0008481	KOHALENSIS	PARANIGRA	372.4069165	535.7088034	454.05786	-0.524376282	0.210561891	-2.490366511	0.012761142	0.041822887	TRINITY_GG_28223_c6_g1_i3.p1	Lko057S003350	46683	61208	+
OG0008482	KOHALENSIS	PARANIGRA	219.3412542	191.9396696	205.6404619	0.190026744	0.196866049	0.965259095	0.334415054	0.509952547	TRINITY_GG_28224_c0_g1_i2.p1	Lko057S003350	175639	266687	-
