Orthogroup	sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Transcript	Scaffold	Start	Stop	Direction
OG0009093	NEOSPISA	SPISA	108.0420058	136.0639724	121.1189236	-0.334354113	0.136264426	-2.453715344	0.014138885	0.040892248	TRINITY_GG_30328_c0_g1_i25.p1	Lko057S000341	66715	190910	-
OG0009094	NEOSPISA	SPISA	941.6488862	960.9060785	950.6355759	-0.028918261	0.100798147	-0.286892785	0.774194415	0.854599418	TRINITY_GG_30328_c1_g1_i5.p1	Lko057S000341	4456	48415	-
OG0009095	NEOSPISA	SPISA	202.9221054	265.0623158	231.9208702	-0.383304783	0.162469212	-2.359245662	0.018312129	0.050338807	TRINITY_GG_30328_c3_g1_i1.p1	Lko057S000679	1253300	1253418	+
OG0009096	NEOSPISA	SPISA	259.1503411	258.6766435	258.9292822	0.003436824	0.111758348	0.030752282	0.975467096	0.984849529	TRINITY_GG_30328_c4_g1_i10.p2	Lko057S000341	329563	330819	+
OG0009097	NEOSPISA	SPISA	472.3641062	420.3347611	448.0837451	0.166790364	0.130750723	1.275636266	0.202084128	0.329149338	TRINITY_GG_30328_c4_g1_i10.p1	Lko057S000341	331604	365930	-
OG0009098	NEOSPISA	SPISA	8.350047286	18.72835243	13.19325635	-1.16236	0.307166477	-3.784136896	1.54E-04	7.77E-04	TRINITY_GG_30338_c0_g1_i1.p1	Lko057S001219	7175	66556	+
OG0009099	NEOSPISA	SPISA	320.6225252	242.0366575	283.9491202	0.404963487	0.100014255	4.049057696	5.14E-05	2.81E-04	TRINITY_GG_30338_c1_g1_i12.p1	Lko057S001219	212180	213067	+
OG0009100	NEOSPISA	SPISA	40.31449833	34.09912286	37.41398978	0.245790258	0.226679388	1.084307928	0.278228291	0.416178842	TRINITY_GG_30338_c3_g2_i3.p1	Lko057S001219	291992	347303	-
OG0009101	NEOSPISA	SPISA	1550.704907	1488.5896	1521.717764	0.059052491	0.065651951	0.899478086	0.368398063	0.511225765	TRINITY_GG_3033_c0_g2_i12.p1	Lko057S003170	373510	392716	-
OG0009102	NEOSPISA	SPISA	310.755795	192.1412466	255.4023391	0.693014226	0.164534277	4.211974791	2.53E-05	1.46E-04	TRINITY_GG_3033_c12_g1_i1.p1	Lko057S003170	618366	619451	-
OG0009103	NEOSPISA	SPISA	111.272685	115.0994238	113.0584964	-0.049655391	0.154313943	-0.321781626	0.747618135	0.836490364	TRINITY_GG_3033_c1_g2_i31.p1	Lko057S003170	513535	598022	+
OG0009104	NEOSPISA	SPISA	1103.97691	982.4179048	1047.249374	0.168389954	0.112256362	1.500048196	0.133601918	0.242153477	TRINITY_GG_3033_c2_g1_i6.p1	Lko057S003170	314255	315604	+
OG0009105	NEOSPISA	SPISA	504.5653463	518.4456604	511.0428262	-0.040122217	0.150680049	-0.26627425	0.790028003	0.865490689	TRINITY_GG_3033_c3_g1_i4.p1	Lko057S003170	212639	237365	-
OG0009106	NEOSPISA	SPISA	294.3500134	225.0382835	262.0045394	0.388167043	0.15856426	2.448010947	0.014364729	0.041384305	TRINITY_GG_3033_c4_g1_i1.p1	Lko057S003170	290702	300290	+
OG0009107	NEOSPISA	SPISA	3157.953247	2886.423726	3031.239471	0.12978421	0.14756209	0.879522711	0.379117924	0.522572337	TRINITY_GG_3033_c5_g1_i4.p1	Lko057S003170	630221	634534	+
OG0009109	NEOSPISA	SPISA	1373.660733	2075.788759	1701.320478	-0.595453796	0.339125918	-1.755848685	0.079114249	0.161216776	TRINITY_GG_3035_c1_g1_i15.p1	Lko057S003170	1284068	1288548	+
OG0009110	NEOSPISA	SPISA	40.50204455	80.98715576	59.39509645	-0.991352493	0.285942988	-3.466958571	5.26E-04	0.002333921	TRINITY_GG_3035_c1_g2_i4.p1	Lko057S003170	1347803	1349938	+
OG0009112	NEOSPISA	SPISA	47.8833239	46.36909858	47.17668542	0.051041057	0.323204952	0.157921643	0.874518543	0.921673091	TRINITY_GG_3035_c5_g1_i4.p1	Lko057S003170	1129923	1204745	+
OG0009113	NEOSPISA	SPISA	39.47895198	47.02170015	42.99890112	-0.249934375	0.225080602	-1.110421658	0.26681737	0.40373791	TRINITY_GG_3035_c6_g1_i11.p1	Lko057S003170	1235296	1237312	-
OG0009114	NEOSPISA	SPISA	133.2846908	11.54575842	76.47318904	3.545389602	0.330742145	10.71949751	8.25E-27	2.22E-25	TRINITY_GG_3035_c7_g1_i1.p1	Lko057S003170	1371291	1372882	+
OG0009115	NEOSPISA	SPISA	5.980596119	6.893492359	6.406614364	-0.195967259	0.459239269	-0.426721476	0.669582206	0.777369003	TRINITY_GG_30369_c0_g1_i3.p1	Lko057S000272	261090	266201	+
OG0009116	NEOSPISA	SPISA	150.3437833	135.0781312	143.2198123	0.157722278	0.212039311	0.743835081	0.456976254	0.59708019	TRINITY_GG_30370_c0_g1_i1.p1	Lko057S000272	18072	19831	-
OG0009117	NEOSPISA	SPISA	107.2527287	117.0716704	111.8349015	-0.121875143	0.156709873	-0.777711965	0.436738837	0.578647774	TRINITY_GG_30371_c0_g1_i1.p1	Lko057S000272	312248	330735	+
OG0009118	NEOSPISA	SPISA	65.31875671	35.4725564	51.3905299	0.87892811	0.204791223	4.291825098	1.77E-05	1.05E-04	TRINITY_GG_30372_c0_g1_i1.p1	Lko057S000272	309351	311400	-
OG0009119	NEOSPISA	SPISA	6.022057846	9.216129955	7.512624831	-0.591084845	0.468615288	-1.261343495	0.207185117	0.335533569	TRINITY_GG_30372_c0_g1_i1.p2	Lko057S000272	304479	306375	+
OG0009120	NEOSPISA	SPISA	691.6012966	652.780223	673.4847956	0.083309554	0.079510842	1.04777603	0.294741809	0.433956647	TRINITY_GG_30373_c0_g1_i2.p1	Lko057S000272	836	17062	+
OG0009121	NEOSPISA	SPISA	24.92886138	27.11229042	25.94779493	-0.112355844	0.26769585	-0.419714551	0.674693994	0.780769311	TRINITY_GG_30375_c0_g1_i1.p1	Lko057S000272	725603	726969	+
OG0009122	NEOSPISA	SPISA	1219.898488	992.4614641	1113.76121	0.296873737	0.090054808	3.296589533	9.79E-04	0.004084252	TRINITY_GG_30378_c0_g1_i41.p1	Lko057S000272	485102	493281	-
OG0009123	NEOSPISA	SPISA	156.726349	136.290638	147.1896839	0.197960211	0.125373252	1.578966867	0.114343657	0.215288886	TRINITY_GG_30378_c1_g1_i31.p1	Lko057S000272	526226	540311	-
OG0009124	NEOSPISA	SPISA	95.13324022	82.89162027	89.42048424	0.195823328	0.190568015	1.027577101	0.3041488	0.444486223	TRINITY_GG_30378_c1_g2_i6.p1	Lko057S000272	388641	391229	+
OG0009125	NEOSPISA	SPISA	33.68380021	5.865537373	20.70194422	2.509071371	0.321807744	7.796802347	6.35E-15	9.14E-14	TRINITY_GG_30380_c0_g1_i2.p2	Lko057S000272	30771	31361	-
OG0009126	NEOSPISA	SPISA	52.58588649	136.1800172	91.59648082	-1.383002178	0.160358418	-8.62444388	6.44E-18	1.11E-16	TRINITY_GG_30380_c0_g1_i2.p1	Lko057S000272	25019	26760	-
OG0009127	NEOSPISA	SPISA	87.30200627	72.03357053	80.17673626	0.277781174	0.226764853	1.224974551	0.220584809	0.351922601	TRINITY_GG_30382_c0_g2_i22.p1	Lko057S001294	67567	114102	+
OG0009128	NEOSPISA	SPISA	712.8977822	644.5678018	681.010458	0.145292204	0.077439059	1.876213434	0.060625978	0.130976526	TRINITY_GG_30387_c0_g1_i7.p3	Lko057S003998	630820	632217	+
OG0009129	NEOSPISA	SPISA	197.7964094	173.912377	186.6505276	0.180551145	0.110993745	1.626678556	0.103805385	0.199611431	TRINITY_GG_30387_c0_g1_i7.p1	Lko057S003998	635557	654817	-
OG0009130	NEOSPISA	SPISA	9.193130747	6.073446658	7.737278172	0.58912897	0.421034111	1.399242851	0.161740171	0.279114516	TRINITY_GG_30387_c0_g1_i7.p4	Lko057S003998	491856	630342	-
OG0009131	NEOSPISA	SPISA	79.05361176	98.37720297	88.07128766	-0.313283589	0.151412094	-2.069079035	0.038538671	0.091604944	TRINITY_GG_30387_c2_g1_i1.p1	Lko057S003998	655523	659379	+
OG0009132	NEOSPISA	SPISA	177.2417635	214.9689239	194.8477717	-0.276503558	0.206288968	-1.340370068	0.180125062	0.302726718	TRINITY_GG_30388_c0_g1_i2.p1	Lko057S003998	250672	263752	+
OG0009133	NEOSPISA	SPISA	93.29150754	77.56605042	85.95296088	0.271841839	0.20085202	1.353443394	0.175914022	0.297409264	TRINITY_GG_30391_c0_g1_i4.p1	Lko057S004261	333998	351288	-
OG0009134	NEOSPISA	SPISA	3015.021451	2513.502453	2780.979252	0.262553871	0.120689397	2.175451008	0.029596336	0.074352709	TRINITY_GG_30391_c0_g2_i1.p1	Lko057S004261	329190	330311	+
OG0009135	NEOSPISA	SPISA	864.7957579	641.051349	760.3817004	0.431805181	0.141506096	3.051495267	0.002277046	0.008566516	TRINITY_GG_30394_c0_g1_i1.p1	Lko057S004261	10144	14095	-
OG0009136	NEOSPISA	SPISA	1943.269021	1615.669137	1790.389075	0.266085581	0.100791644	2.639956763	0.00829166	0.026090767	TRINITY_GG_30394_c1_g1_i1.p1	Lko057S004261	18248	20407	-
OG0009137	NEOSPISA	SPISA	2387.155252	1849.571726	2136.28294	0.368108145	0.114075214	3.226889814	0.001251436	0.005075649	TRINITY_GG_30395_c2_g2_i1.p1	Lko057S004261	236035	237984	-
OG0009138	NEOSPISA	SPISA	90.23530568	115.0180805	101.8006006	-0.353037048	0.172396933	-2.047815126	0.040578118	0.095227918	TRINITY_GG_30397_c0_g1_i10.p1	Lko057S000376	1250078	1443175	-
OG0009139	NEOSPISA	SPISA	226.740583	133.9871908	183.4556666	0.7599488	0.120188407	6.322979198	2.57E-10	2.66E-09	TRINITY_GG_303_c0_g1_i2.p1	Lko057S004371	4203	4310	-
OG0009140	NEOSPISA	SPISA	3310.298691	2496.984766	2930.752192	0.40699906	0.131603065	3.092625997	0.00198394	0.007599726	TRINITY_GG_30409_c0_g1_i27.p1	Lko057S000376	920107	1156858	-
OG0009141	NEOSPISA	SPISA	307.7954438	319.9346452	313.4604045	-0.056128495	0.147481242	-0.380580569	0.703514502	0.80400468	TRINITY_GG_30409_c1_g1_i17.p1	Lko057S000376	1180467	1182138	-
OG0009142	NEOSPISA	SPISA	31.32004446	27.04649405	29.32572093	0.220872887	0.229124527	0.96398622	0.335052835	0.47793288	TRINITY_GG_30409_c2_g1_i4.p2	Lko057S000376	342220	345412	-
OG0009143	NEOSPISA	SPISA	203.454335	205.8058868	204.5517258	-0.015201463	0.11468132	-0.132553962	0.894546144	0.934613449	TRINITY_GG_30409_c2_g1_i4.p1	Lko057S000376	346516	349125	+
OG0009144	NEOSPISA	SPISA	230.8781184	210.7181952	221.4701542	0.131959841	0.109130702	1.209190806	0.226589549	0.359129374	TRINITY_GG_30409_c3_g1_i2.p1	Lko057S000376	708715	726419	-
OG0009145	NEOSPISA	SPISA	1014.432516	866.364911	945.3343003	0.228015738	0.155485386	1.466476974	0.14251839	0.25444631	TRINITY_GG_30409_c4_g1_i3.p1	Lko057S000376	406937	410186	+
OG0009146	NEOSPISA	SPISA	27.19275819	38.32874195	32.38955061	-0.494846324	0.288538388	-1.715010362	0.086343327	0.172991185	TRINITY_GG_30409_c6_g1_i1.p1	Lko057S000376	355431	704036	-
OG0009147	NEOSPISA	SPISA	105.4202391	128.094984	116.0017867	-0.285280844	0.152551745	-1.870059524	0.061475552	0.132485921	TRINITY_GG_30409_c7_g1_i3.p1	Lko057S000376	318157	331143	-
OG0009148	NEOSPISA	SPISA	153.1187702	158.9443277	155.8373637	-0.059648835	0.145221164	-0.41074478	0.681259688	0.785918625	TRINITY_GG_30412_c0_g1_i5.p1	Lko057S004533	58427	113880	-
OG0009149	NEOSPISA	SPISA	149.7881778	155.8302238	152.6077993	-0.058290346	0.166874829	-0.349305802	0.726859743	0.82183404	TRINITY_GG_30412_c1_g1_i2.p1	Lko057S004533	145148	267723	-
OG0009150	NEOSPISA	SPISA	100.8761203	123.732422	111.5423944	-0.293757279	0.16905056	-1.737688882	0.082265649	0.166096461	TRINITY_GG_30413_c0_g1_i1.p2	Lko057S000161	876050	876127	+
OG0009151	NEOSPISA	SPISA	1162.85761	329.0492871	773.7470592	1.819622494	0.152025476	11.96919449	5.15E-33	1.80E-31	TRINITY_GG_30414_c1_g1_i11.p1	Lko057S000484	292963	320438	+
OG0009152	NEOSPISA	SPISA	477.7339915	53.00152809	279.5255086	3.181733188	0.166600202	19.09801524	2.62E-81	4.22E-79	TRINITY_GG_30414_c3_g2_i6.p1	Lko057S000484	275569	283375	+
OG0009153	NEOSPISA	SPISA	276.3563183	184.0483423	233.2792629	0.58386298	0.103780206	5.625957012	1.84E-08	1.63E-07	TRINITY_GG_30414_c5_g1_i2.p1	Lko057S000484	239923	253542	+
OG0009154	NEOSPISA	SPISA	1064.994447	1054.045418	1059.8849	0.014943835	0.148943698	0.100332107	0.920080668	0.949150116	TRINITY_GG_30416_c1_g3_i3.p1	Lko057S000484	741146	746910	+
OG0009155	NEOSPISA	SPISA	14.26630024	13.36940068	13.84774711	0.112479261	0.304201629	0.369752329	0.711567038	0.810234982	TRINITY_GG_30418_c0_g1_i2.p1	Lko057S000484	1710	2755	+
OG0009156	NEOSPISA	SPISA	182.1638725	252.7888946	215.1222162	-0.475814859	0.141712958	-3.357595986	7.86E-04	0.003346261	TRINITY_GG_30423_c0_g1_i6.p1	Lko057S000484	459064	524517	+
OG0009157	NEOSPISA	SPISA	2339.328615	2228.402932	2287.563296	0.069703556	0.095202932	0.732157661	0.464072343	0.603577143	TRINITY_GG_30423_c1_g1_i1.p1	Lko057S000484	361308	367549	+
OG0009158	NEOSPISA	SPISA	99.47587823	780.8643325	417.4571569	-2.970550176	0.242792064	-12.23495584	2.02E-34	7.63E-33	TRINITY_GG_30423_c2_g1_i1.p1	Lko057S000484	421169	448950	+
OG0009159	NEOSPISA	SPISA	15.50227179	27.18589842	20.95463088	-0.804313901	0.304398538	-2.642305396	0.008234377	0.0259528	TRINITY_GG_30423_c44_g1_i1.p1	Lko057S000484	453114	453518	-
OG0009160	NEOSPISA	SPISA	187.4495612	174.7184064	181.5083556	0.104375197	0.174241471	0.599026148	0.549155448	0.676976259	TRINITY_GG_30423_c7_g1_i2.p1	Lko057S000484	457138	457765	+
OG0009161	NEOSPISA	SPISA	4449.52169	4106.474473	4289.432989	0.115785115	0.120120615	0.963907114	0.335092497	0.47793288	TRINITY_GG_30423_c8_g1_i22.p1	Lko057S000484	596954	634696	-
OG0009162	NEOSPISA	SPISA	4399.286025	4735.448018	4556.161622	-0.106060301	0.090985821	-1.165679439	0.243744076	0.378250442	TRINITY_GG_30424_c0_g1_i2.p1	Lko057S000484	886707	890262	+
OG0009163	NEOSPISA	SPISA	93.25005277	120.9010364	106.1538451	-0.379238613	0.173371438	-2.187434205	0.028710841	0.072676434	TRINITY_GG_30424_c1_g1_i1.p1	Lko057C115427	358	473	+
OG0009164	NEOSPISA	SPISA	34.5086588	36.925821	35.63666783	-0.077211779	0.244461624	-0.31584417	0.75212079	0.839679823	TRINITY_GG_30432_c1_g2_i1.p1	Lko057S001478	184641	209935	+
OG0009165	NEOSPISA	SPISA	755.5059335	669.2775425	715.2660177	0.17468304	0.135255432	1.291504804	0.19652869	0.322165602	TRINITY_GG_30438_c0_g1_i1.p1	Lko057S004624	147694	147899	-
OG0009166	NEOSPISA	SPISA	3552.806289	2212.235844	2927.206748	0.68340135	0.134226707	5.091396252	3.55E-07	2.74E-06	TRINITY_GG_30438_c2_g1_i1.p1	Lko057S001808	405514	416266	-
OG0009167	NEOSPISA	SPISA	2742.260594	5021.044051	3805.692874	-0.872675534	0.124143273	-7.029583739	2.07E-12	2.48E-11	TRINITY_GG_30438_c4_g1_i44.p1	Lko057S001808	252727	261497	+
OG0009168	NEOSPISA	SPISA	22.02078387	19.58286583	20.88308879	0.156142648	0.253207521	0.616658809	0.537459796	0.667127153	TRINITY_GG_30445_c0_g1_i7.p2	Lko057S002064	860951	861598	-
OG0009169	NEOSPISA	SPISA	36.49856403	19.0123192	28.33831644	0.937109548	0.25749449	3.639338255	2.73E-04	0.001306106	TRINITY_GG_30445_c0_g1_i7.p1	Lko057S002064	830884	860346	+
OG0009170	NEOSPISA	SPISA	2.884668281	3.113962792	2.991672386	-0.108543422	0.821848868	-0.132072241	0.894927152	0.934852528	TRINITY_GG_3044_c0_g1_i10.p1	Lko057S001616	132477	147508	-
OG0009171	NEOSPISA	SPISA	6.564836026	9.998437945	8.167183589	-0.58845194	0.363625721	-1.618290197	0.105600072	0.20201662	TRINITY_GG_3044_c0_g2_i2.p1	Lko057S001616	117972	122913	-
OG0009172	NEOSPISA	SPISA	128.9519659	183.2992666	154.3140396	-0.505657123	0.152588387	-3.313863749	9.20E-04	0.003865166	TRINITY_GG_3044_c1_g1_i11.p1	Lko057S001616	89376	101235	-
OG0009173	NEOSPISA	SPISA	196.0986668	264.857764	228.1862455	-0.435611058	0.169395767	-2.571558101	0.010124203	0.030929903	TRINITY_GG_30461_c0_g1_i4.p1	Lko057S002481	49444	50005	+
OG0009174	NEOSPISA	SPISA	82.89715094	96.90055515	89.4320729	-0.217255008	0.222707744	-0.975516183	0.329304278	0.472103832	TRINITY_GG_30461_c0_g3_i2.p1	Lko057S002481	37461	40519	-
OG0009175	NEOSPISA	SPISA	420.9779869	437.7170778	428.7895626	-0.054955958	0.076975026	-0.713945296	0.475261007	0.613172417	TRINITY_GG_30471_c0_g1_i4.p1	Lko057S005133	36147	50031	-
OG0009176	NEOSPISA	SPISA	31.36907017	14.2120472	23.36245945	1.152616107	0.237259082	4.858048422	1.19E-06	8.49E-06	TRINITY_GG_3049_c1_g1_i16.p2	Lko057S001738	167366	167931	-
OG0009177	NEOSPISA	SPISA	357.0303466	319.129591	339.3433273	0.16162669	0.119346145	1.354268206	0.175650826	0.2971021	TRINITY_GG_3049_c2_g1_i4.p1	Lko057S001738	92918	105516	-
OG0009178	NEOSPISA	SPISA	201.5540587	206.1447785	203.6963946	-0.031420901	0.102224013	-0.307372994	0.758559481	0.843839982	TRINITY_GG_3049_c2_g2_i1.p2	Lko057S001738	159496	165400	-
OG0009179	NEOSPISA	SPISA	20.01242251	20.24139307	20.11927544	-0.021203811	0.253867363	-0.083523187	0.933435542	0.957936985	TRINITY_GG_3049_c3_g1_i6.p2	Lko057S001738	23779	24561	-
OG0009180	NEOSPISA	SPISA	36.18792839	39.98077068	37.95792146	-0.149310107	0.237802455	-0.627874539	0.530086131	0.661197597	TRINITY_GG_3049_c3_g1_i6.p1	Lko057S001738	24495	25655	-
OG0009181	NEOSPISA	SPISA	29.85657289	10.74843805	20.9394433	1.46777226	0.305519594	4.804183725	1.55E-06	1.09E-05	TRINITY_GG_3049_c4_g1_i62.p1	Lko057S001738	73325	80887	-
OG0009182	NEOSPISA	SPISA	146.6067686	107.0990781	128.1698463	0.453219868	0.121269412	3.73729748	1.86E-04	9.23E-04	TRINITY_GG_3049_c5_g1_i4.p1	Lko057S001738	141350	154147	-
OG0009183	NEOSPISA	SPISA	225.1381379	226.5513938	225.7976573	-0.009447123	0.15264337	-0.061890161	0.950650303	0.968706339	TRINITY_GG_30510_c0_g1_i3.p3	Lko057S006866	415438	421584	+
OG0009184	NEOSPISA	SPISA	358.3010977	264.3490422	314.4568051	0.43903328	0.142996047	3.070247661	0.002138813	0.008125303	TRINITY_GG_30512_c0_g2_i2.p1	Lko057S006866	199503	202410	+
OG0009185	NEOSPISA	SPISA	223.7365605	223.3890229	223.5743763	0.002378027	0.162897588	0.014598294	0.98835266	0.993019358	TRINITY_GG_30516_c1_g1_i10.p3	Lko057S006984	37701	38348	+
OG0009186	NEOSPISA	SPISA	3.264980178	5.064645448	4.104823971	-0.608587953	0.708188091	-0.859359202	0.390142371	0.533248319	TRINITY_GG_30535_c1_g1_i2.p1	Lko057S006213	41058	41391	+
OG0009187	NEOSPISA	SPISA	12.85208758	6.425637899	9.853077728	1.009698689	0.353652572	2.855058234	0.004302894	0.014850981	TRINITY_GG_3053_c0_g1_i2.p1	Lko057S001695	208608	244094	+
OG0009189	NEOSPISA	SPISA	8531.031031	8421.628399	8479.976469	0.018657831	0.130298622	0.143192851	0.886137876	0.929650567	TRINITY_GG_30542_c0_g1_i2.p1	Lko057S010742	124145	153224	+
OG0009190	NEOSPISA	SPISA	2.123158244	6.96537764	4.382860629	-1.715503807	0.690211334	-2.485476148	0.012937826	0.038080031	TRINITY_GG_3054_c0_g1_i4.p1	Lko057S002009	194660	281307	-
OG0009191	NEOSPISA	SPISA	159.9733279	113.9291388	138.4860397	0.487269889	0.115605925	4.214921418	2.50E-05	1.44E-04	TRINITY_GG_3055_c0_g1_i36.p1	Lko057S002009	64978	80906	-
OG0009192	NEOSPISA	SPISA	306.5346	339.3792802	321.8621175	-0.151020374	0.129421241	-1.166890173	0.243254725	0.377670559	TRINITY_GG_3055_c1_g1_i10.p1	Lko057S002009	17011	21555	+
OG0009193	NEOSPISA	SPISA	55.98772506	157.3720467	103.3004085	-1.483892928	0.16579896	-8.949953192	3.56E-19	6.57E-18	TRINITY_GG_3057_c0_g2_i38.p1	Lko057S002194	2466	16382	+
OG0009194	NEOSPISA	SPISA	11.38646685	10.89258056	11.15598658	0.048628932	0.351427859	0.138375289	0.889943826	0.931413854	TRINITY_GG_30581_c0_g1_i1.p1	Lko057S000101	1108552	1108923	+
OG0009196	NEOSPISA	SPISA	826.744627	676.8473344	756.7925571	0.288805999	0.134515588	2.147007667	0.031792671	0.078622747	TRINITY_GG_30598_c0_g1_i8.p2	Lko057S000384	736917	740777	-
OG0009197	NEOSPISA	SPISA	1630.504197	1455.891664	1549.018348	0.163743602	0.139549963	1.173369012	0.240647858	0.374707573	TRINITY_GG_30598_c0_g1_i8.p1	Lko057S000384	731175	736774	-
OG0009198	NEOSPISA	SPISA	33.3540173	113.1957801	70.6135066	-1.761997178	0.161299147	-10.92378484	8.87E-28	2.54E-26	TRINITY_GG_30598_c1_g1_i11.p1	Lko057S000384	481738	500906	+
OG0009199	NEOSPISA	SPISA	2107.814858	1800.564671	1964.431438	0.227179866	0.108277051	2.098134965	0.035893225	0.086850631	TRINITY_GG_30598_c2_g1_i1.p1	Lko057S000384	79616	136258	+
OG0009200	NEOSPISA	SPISA	805.2945958	542.2400267	682.5357969	0.570553871	0.113848797	5.011505501	5.40E-07	4.06E-06	TRINITY_GG_30598_c3_g1_i6.p1	Lko057S000384	515562	530429	+
OG0009201	NEOSPISA	SPISA	128.1612955	405.3193192	257.5017065	-1.661588351	0.379164784	-4.382232798	1.17E-05	7.19E-05	TRINITY_GG_30598_c4_g1_i1.p1	Lko057S000384	315887	325918	-
OG0009202	NEOSPISA	SPISA	1029.008303	913.6847273	975.1906341	0.171725528	0.096601722	1.777665276	0.075458846	0.155544825	TRINITY_GG_30598_c5_g1_i7.p1	Lko057S000384	459867	471834	+
OG0009203	NEOSPISA	SPISA	509.7562726	281.9225403	403.4338642	0.854783846	0.125848593	6.792160506	1.10E-11	1.25E-10	TRINITY_GG_30598_c6_g1_i3.p2	Lko057S000384	546340	558270	+
OG0009204	NEOSPISA	SPISA	266.6589986	694.9236081	466.5158164	-1.381978467	0.277436795	-4.981237134	6.32E-07	4.70E-06	TRINITY_GG_30598_c7_g2_i1.p1	Lko057S000384	273072	281929	-
OG0009205	NEOSPISA	SPISA	961.280278	152.5856164	583.8894359	2.652326673	0.165827822	15.99446127	1.40E-57	1.10E-55	TRINITY_GG_30601_c0_g1_i25.p2	Lko057S000399	130281	141440	+
OG0009206	NEOSPISA	SPISA	193.6322214	346.9174664	265.1653358	-0.836926227	0.129480894	-6.46370444	1.02E-10	1.10E-09	TRINITY_GG_30601_c2_g1_i2.p1	Lko057S000399	121265	123910	-
OG0009207	NEOSPISA	SPISA	172.7517442	94.1882561	136.0887831	0.877655458	0.225772135	3.887350656	1.01E-04	5.26E-04	TRINITY_GG_30602_c1_g1_i5.p1	Lko057S001791	52135	52809	-
OG0009208	NEOSPISA	SPISA	19.18757316	25.2829369	22.03207624	-0.404714309	0.306104071	-1.322146116	0.1861195	0.309568724	TRINITY_GG_30606_c3_g1_i1.p1	Lko057S002168	80455	80889	+
OG0009209	NEOSPISA	SPISA	575.8886524	787.8505317	674.8041961	-0.452335188	0.091438966	-4.946853739	7.54E-07	5.54E-06	TRINITY_GG_30625_c0_g1_i6.p1	Lko057S000111	10102	21995	+
OG0009210	NEOSPISA	SPISA	374.0007906	267.2159512	324.1678656	0.48639235	0.195253439	2.491082114	0.012735468	0.037518736	TRINITY_GG_30627_c0_g1_i2.p1	Lko057S000111	290215	308335	+
OG0009211	NEOSPISA	SPISA	46.68393713	56.13926388	51.09642295	-0.257578465	0.257632485	-0.999790321	0.317411991	0.459281929	TRINITY_GG_30627_c1_g1_i8.p1	Lko057S000111	45281	178365	-
OG0009212	NEOSPISA	SPISA	114.8707678	101.3194524	108.5468206	0.17927972	0.199491398	0.898683961	0.368821022	0.511665654	TRINITY_GG_30633_c0_g1_i1.p1	Lko057S000619	1371036	1373227	+
OG0009213	NEOSPISA	SPISA	55.99075408	42.0693914	49.49411816	0.419555776	0.231843935	1.809647404	0.070350484	0.147273926	TRINITY_GG_30638_c1_g1_i21.p2	Lko057S000500	1332226	1335472	+
OG0009214	NEOSPISA	SPISA	15.3396539	74.64574224	43.01582846	-2.288286891	0.220560886	-10.37485356	3.23E-25	8.07E-24	TRINITY_GG_30644_c0_g1_i6.p1	Lko057S000500	33448	34386	-
OG0009215	NEOSPISA	SPISA	187.4326139	208.4742983	197.2520666	-0.151604327	0.116007366	-1.306850864	0.191263366	0.315677718	TRINITY_GG_30644_c1_g1_i28.p1	Lko057S000500	182115	186677	-
OG0009216	NEOSPISA	SPISA	145.1296432	178.7503908	160.8193254	-0.297640938	0.130455346	-2.281554172	0.022515675	0.05947316	TRINITY_GG_30647_c0_g1_i3.p1	Lko057S000500	810222	855195	-
OG0009217	NEOSPISA	SPISA	92.67114701	130.2862401	110.2248571	-0.491257429	0.243527781	-2.017254157	0.043668997	0.101207572	TRINITY_GG_30647_c1_g1_i4.p1	Lko057S000500	707606	774059	-
OG0009218	NEOSPISA	SPISA	83.98216296	75.23532611	79.90030576	0.159549491	0.177770059	0.897504854	0.369449584	0.51239044	TRINITY_GG_30647_c2_g1_i1.p1	Lko057S000500	855687	856238	-
OG0009219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRINITY_GG_30647_c3_g1_i2.p2	Lko057S000500	910296	910646	-
OG0009220	NEOSPISA	SPISA	9.385406659	9.63692639	9.502782533	-0.035972252	0.406642947	-0.088461518	0.929509868	0.955227924	TRINITY_GG_30647_c3_g1_i2.p1	Lko057S003289	611937	612049	+
OG0009221	NEOSPISA	SPISA	139.0777354	173.0062521	154.9110432	-0.313803621	0.131005367	-2.395349362	0.016604536	0.046451333	TRINITY_GG_3064_c0_g1_i2.p1	Lko057S002194	33364	103735	-
OG0009222	NEOSPISA	SPISA	46.65605596	56.40064687	51.20353171	-0.2741176	0.348345862	-0.786912176	0.431333279	0.573666933	TRINITY_GG_30651_c0_g1_i3.p2	Lko057S000630	60712	64038	+
OG0009223	NEOSPISA	SPISA	154.0708343	104.9992127	131.1707442	0.558878625	0.295307826	1.892528998	0.058420534	0.127265305	TRINITY_GG_30651_c2_g2_i10.p1	Lko057S000630	96425	106139	+
OG0009224	NEOSPISA	SPISA	48.7559132	16.80645772	33.84616731	1.544687037	0.380599017	4.058568115	4.94E-05	2.70E-04	TRINITY_GG_30659_c10_g2_i6.p1	Lko057S000688	267313	271315	-
